node	score
NME1-NME2	0.00017203508346624053
DHPS	0.00017200662653531388
GNL2	0.00017199364625655942
RBKS	0.0001718097859583387
LIMK1	0.00017137434802734467
PLAT	0.00017122115529644787
ETFB	0.00017104869336190728
ATP6V0A1	0.00017083895711341885
CDH2	0.000170394910667104
NIT2	0.00017000296957181744
GPT	0.00016951424738732845
LONP1	0.00016888311865749422
ITPA	0.00016868751410944771
MAPK8IP3	0.00016858922048603204
UCK2	0.00016857713236482515
PSMD2	0.0001671667244551539
ATP6V1B1	0.0001671136228571774
ICOS	0.00016667531551808364
CDC7	0.00016664069309953424
CD244	0.00016656736346005828
GNB1	0.00016592201496850694
SAMHD1	0.00016585654825722546
ATP1A3	0.00016575383216888888
SAG	0.00016552083580651062
CTSD	0.0001650396125424375
TUBB3	0.00016486236741862178
GALE	0.0001647554679887391
ERP29	0.0001642498081620286
PDIA6	0.00016307770031940517
ABCC6	0.00016219168767067163
MAP4K1	0.00016208870406951784
ATP1A4	0.00016190413031780666
BAG3	0.00016102599388879553
ASB9	0.00016092973625790136
SLC25A3	0.0001608811936284346
THBS3	0.00016080882462425765
HSD17B10	0.0001607946293745877
TG	0.00016004172417881762
FDPS	0.00015997653988134543
PGC	0.00015918381147786114
HIPK2	0.0001588800165072292
BCKDHB	0.00015807199721061953
GLOD4	0.00015683051925125183
GYS2	0.00015679601030432595
EPCAM	0.00015632345366566936
RHCE	0.00015597619322639308
AGBL2	0.00015588064137262648
ATP6V1A	0.00015539335342736518
MMP28	0.00015523777052231082
H4C7	0.0001547477002936043
IL1B	0.0001547285669658458
P4HA2	0.0001546050738855087
HSPA6	0.00015460058099647317
GRN	0.00015454938984774087
AKR1A1	0.00015444873290125207
PROM1	0.0001529438339697567
SERPINF1	0.00015294064537695306
LGI2	0.0001526633431382152
GMPS	0.00015236991493535474
TAGLN	0.0001522654479591038
FABP5	0.0001521512031155968
HYOU1	0.00015163587262961563
WDR1	0.00014998316942302952
UBA52	0.0001498339824229375
PRKACA	0.00014841849279814752
CHD4	0.00014838542292464014
BCKDHA	0.00014833327191649367
CALM3	0.00014832641269487014
CLTCL1	0.000148110365175327
CPB2	0.00014784371569976745
CD58	0.0001477225804045243
PABPC4	0.0001463580549830197
CSRP1	0.0001459937332984692
UBA6	0.00014525662289905164
PIP4K2C	0.00014522528559621667
ADI1	0.00014512300615242518
TUBB1	0.00014500809271638686
SERPINF2	0.00014469925774766726
KHSRP	0.00014447118408622653
FHL1	0.00014383136823813128
UCHL3	0.00014348163173322716
APBB1	0.00014326202702787127
PGM2L1	0.00014312749329952569
PMP2	0.00014149759133815374
PADI2	0.0001408104102073858
RHO	0.00014043031197842308
GALK1	0.00014037227258773382
S100A9	0.00013975766716965113
ADSL	0.00013963323552723756
OXCT2	0.0001386749189655742
S100A11	0.00013825712997824356
ZFAT	0.0001381138753761466
ESR1	0.0001376557533163178
DSP	0.0001359325823133074
ST13	0.00013576112171829764
GSTM3	0.00013508441188979267
EDARADD	0.00013397309149750913
SRSF6	0.0001334711165752274
TRNT1	0.0001326758238421096
L1TD1	0.0001325141134998057
CLIC1	0.00013236382042558744
MAGI3	0.0001320310653336553
CD276	0.0001319983018049897
GDI2	0.0001300744022601073
OTC	0.00013003106557530537
AGXT	0.00012829648536925403
PPARA	0.00012813089609830473
SHBG	0.00012804221137997348
GPC6	0.00012689567499455482
GOT1L1	0.00012679276176708222
PTP4A2	0.0001261174824749198
WBP2	0.00012607111626983296
EP300	0.0001252185843485031
TULP1	0.00012468948963621738
CALML5	0.00012467401291882472
RPS11	0.00012401819304244161
GPX8	0.00012382826597140436
GPX7	0.00012323504871850335
PTPRZ1	0.00012318507879551923
CALML3	0.00012311180614961616
SP8	0.0001227690768539781
PURB	0.00012198693405067915
PRKACB	0.00012166959288923633
GPX2	0.00012155636127921423
MAPK3	0.00012131641596947198
MAN2B2	0.00012081835184545924
ALDH9A1	0.00012070498227506877
TNS1	0.0001188507687446907
ENOSF1	0.00011825600050713275
CALML4	0.00011812048456545123
PRKACG	0.00011798116556415992
CALML6	0.00011678154619512051
GPX6	0.00011609049198407862
GPX3	0.00011548904610222918
ACOX1	0.00011496416229529873
OGDHL	0.00011463489647479922
ALDH2	0.00011421631676141161
ACADM	0.00011357036898085901
PPAT	0.00011149262938209181
GPX5	0.00011097527418782963
ATIC	0.00010962506551859006
SUCLG2	0.00010953181757664218
GLDC	0.00010865996340105546
DBT	0.00010856266229784137
GCG	0.00010838696011058959
MRPL3	0.00010799297398600474
COX4I1	0.00010645856378955598
NADK	0.00010615046889538653
GPT2	0.00010545053811789503
CDH1	0.00010534892542245939
TXNRD2	0.00010509715646213534
MRPS7	0.00010371284633248822
RPL35	0.00010367326135140664
ALDH7A1	0.00010362015506087659
PRPS2	0.00010357432560532486
FOXO1	0.00010276765848911556
UQCRFS1	0.00010248050071902157
ALDH3A2	0.00010219771731564195
UGDH	0.00010188308615169975
IL2	0.00010180251621988249
CANX	0.00010156516907141874
IDH3B	0.00010106063155960305
CLPP	0.00010067668616116304
ERBB2	9.918472340037774e-05
MDM2	9.806217776050382e-05
MTHFD2	9.804560748211812e-05
HMGCR	9.784683443722174e-05
ALDH1B1	9.674387581467429e-05
IRS1	9.64423652853486e-05
NDUFV1	9.61168008210745e-05
CD36	9.563236117377284e-05
ENPP1	9.529821395931391e-05
POLR2B	9.480515029978333e-05
NDUFS2	9.469810374775566e-05
IFNG	9.448636103145864e-05
RPL3L	9.427072717509129e-05
NFE2L2	9.356823212086572e-05
LRRK2	9.310082976248936e-05
MTHFD1	9.265235293036385e-05
SNCA	9.221183201932296e-05
RPL26	9.10171554789785e-05
GMPPA	9.066606001532838e-05
PCCB	9.065618178115811e-05
LEP	9.056064672910468e-05
IDNK	9.022076297905689e-05
ADIPOQ	9.000325159911742e-05
CD8A	8.995713958749405e-05
BRCA1	8.957466999533938e-05
CREB1	8.845918083529387e-05
EGF	8.839059525816169e-05
ALDH4A1	8.826196849416349e-05
ETFA	8.825975693456385e-05
OAT	8.793069531148388e-05
CREBBP	8.768181935614259e-05
RPL12	8.742909221460945e-05
SCARB1	8.722677296141844e-05
TKFC	8.66548803399362e-05
ACACB	8.639233803271144e-05
HADH	8.618467329368537e-05
CCND1	8.565627916552431e-05
CYC1	8.554995871887592e-05
EIF2S1	8.55462327372993e-05
RPS19	8.500826678933797e-05
HADHA	8.481551304835034e-05
MMP9	8.462642671194207e-05
ENPP3	8.350583041865267e-05
TRIM28	8.321620081648308e-05
PRKAG2	8.318840487283394e-05
EHHADH	8.313069885211093e-05
CDK1	8.309702509324071e-05
PARP1	8.269894535260518e-05
PRKAA1	8.263714191177044e-05
HNF4A	8.236801747485341e-05
PRKAG1	8.232999502256939e-05
MAPK1	8.218297107936944e-05
IGF1	8.194644733209149e-05
ATP6	8.184663119836463e-05
SCARB2	8.18041806154197e-05
NDUFV2	8.176111140268106e-05
RPS12	8.167186504047618e-05
ATM	8.15663294502364e-05
ACAA1	8.15602565633969e-05
ITGB1	8.130052051599681e-05
KDM6A	8.125559781605356e-05
AMDHD2	8.109396851401387e-05
RPS8	8.108840438882961e-05
HMGCL	8.076105093088689e-05
RPL6	8.041577164192806e-05
FOXO3	7.959219801324354e-05
RPL30	7.948580122965802e-05
RPL15	7.901981202080782e-05
SQSTM1	7.871638623358745e-05
RPS28	7.831987152090962e-05
IL10	7.808410836589016e-05
MRPL17	7.803037018199306e-05
YIPF6	7.801241343814555e-05
ACAT1	7.749862861232735e-05
AASDH	7.721881607795465e-05
